date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:44:59	0/-1	---M--	302	error ('')			https://modern-furniture.myharavan.com/checkout	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/checkout.164.delayed	(from https://modern-furniture.myharavan.com/collections)
14:44:59	571983/571983	---MCZ	200	added ('OK')	text/html	etag:W/%22aaa5490e288748bfb8e9d21a93932b02%22	https://modern-furniture.myharavan.com/collections/san-pham-moi	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/collections/san-pham-moi.html	(from https://modern-furniture.myharavan.com/collections)
14:45:01	0/-1	---M--	301	error ('')			http://schema.org/NewCondition	/home/luong/Downloads/clone_code/theme_book/schema.org/NewCondition.167.delayed	(from https://modern-furniture.myharavan.com/products/loa-bluetooth-b-o-beoplay)
14:45:01	0/-1	---M--	301	error ('')			http://schema.org/InStock	/home/luong/Downloads/clone_code/theme_book/schema.org/InStock.168.delayed	(from https://modern-furniture.myharavan.com/products/loa-bluetooth-b-o-beoplay)
14:45:01	0/-1	---M--	302	error ('')			https://modern-furniture.myharavan.com/checkout	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/checkout.169.delayed	(from https://modern-furniture.myharavan.com/products/loa-bluetooth-b-o-beoplay)
14:45:06	7158/7158	---M--	200	added ('OK')	image/jpeg	etag:%22e9bbafedb48fd569de6ba0d712fc30a5%22	http://product.hstatic.net/1000309459/product/sp2-1_ee610e766bb440738090133fd553280f_ff6e0900534d42ca805e7aa9f7e5578d_compact.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/sp2-1_ee610e766bb440738090133fd553280f_ff6e0900534d42ca805e7aa9f7e5578d_compact.jpg	(from https://modern-furniture.myharavan.com/products/loa-bluetooth-b-o-beoplay)
14:45:11	6886/6886	---M--	200	added ('OK')	image/jpeg	etag:%2294dc423a71314a9df74a986aadf0a930%22	http://product.hstatic.net/1000309459/product/sp2-2_11b93fc9ba874d238bbaa87d233f0582_ac29fd9a659b4aa78682dd0372d4021e_compact.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/sp2-2_11b93fc9ba874d238bbaa87d233f0582_ac29fd9a659b4aa78682dd0372d4021e_compact.jpg	(from https://modern-furniture.myharavan.com/products/loa-bluetooth-b-o-beoplay)
14:45:13	37819/37819	---M--	200	added ('OK')	image/jpeg	etag:%229504ff8f48ec7eb1bdcd658272ad053c%22	http://product.hstatic.net/1000309459/product/sp2-2_11b93fc9ba874d238bbaa87d233f0582_ac29fd9a659b4aa78682dd0372d4021e_master.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/sp2-2_11b93fc9ba874d238bbaa87d233f0582_ac29fd9a659b4aa78682dd0372d4021e_master.jpg	(from https://modern-furniture.myharavan.com/products/loa-bluetooth-b-o-beoplay)
14:45:17	7131/7131	---M--	200	added ('OK')	image/jpeg	etag:%229070ef343e675865844299392c910328%22	http://product.hstatic.net/1000309459/product/s2-3_5738fbdc5fbd45e5a2c46fcf44204104_3a6d2a9f9f744388b06444bfb92fbfff_compact.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/s2-3_5738fbdc5fbd45e5a2c46fcf44204104_3a6d2a9f9f744388b06444bfb92fbfff_compact.jpg	(from https://modern-furniture.myharavan.com/products/loa-bluetooth-b-o-beoplay)
14:45:18	94240/94240	---M--	200	added ('OK')	image/jpeg	etag:%22c97e6c5dd41fdf907892a67373c24e8b%22	http://product.hstatic.net/1000309459/product/sp2-1_ee610e766bb440738090133fd553280f_ff6e0900534d42ca805e7aa9f7e5578d_master.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/sp2-1_ee610e766bb440738090133fd553280f_ff6e0900534d42ca805e7aa9f7e5578d_master.jpg	(from https://modern-furniture.myharavan.com/products/loa-bluetooth-b-o-beoplay)
14:45:19	547435/547435	---MCZ	200	added ('OK')	text/html	etag:W/%22f394fe7a2eec4ce19cbd73ae7ce4212d%22	https://modern-furniture.myharavan.com/collections/san-pham-ban-chay	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/collections/san-pham-ban-chay.html	(from https://modern-furniture.myharavan.com/collections)
14:45:21	7293/7293	---M--	200	added ('OK')	image/jpeg	etag:%225f5608c0a478cf3ed3ded85759274da8%22	http://product.hstatic.net/1000309459/product/s2-4_5e30055174964b7887a63ad385e2aa94_4a3aa319e7af48b3ab25a216f9eba69c_compact.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/s2-4_5e30055174964b7887a63ad385e2aa94_4a3aa319e7af48b3ab25a216f9eba69c_compact.jpg	(from https://modern-furniture.myharavan.com/products/loa-bluetooth-b-o-beoplay)
14:45:28	99789/99789	---M--	200	added ('OK')	image/jpeg	etag:%22b850fa1c372a6b0e85222d0a891b41ba%22	http://product.hstatic.net/1000309459/product/s2-3_5738fbdc5fbd45e5a2c46fcf44204104_3a6d2a9f9f744388b06444bfb92fbfff_master.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/s2-3_5738fbdc5fbd45e5a2c46fcf44204104_3a6d2a9f9f744388b06444bfb92fbfff_master.jpg	(from https://modern-furniture.myharavan.com/products/loa-bluetooth-b-o-beoplay)
14:45:28	58358/58358	---M--	200	added ('OK')	image/jpeg	etag:%22e621a2e5a00e3d41fcf16876b7bbea90%22	http://product.hstatic.net/1000309459/product/s2-4_5e30055174964b7887a63ad385e2aa94_4a3aa319e7af48b3ab25a216f9eba69c_master.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/s2-4_5e30055174964b7887a63ad385e2aa94_4a3aa319e7af48b3ab25a216f9eba69c_master.jpg	(from https://modern-furniture.myharavan.com/products/loa-bluetooth-b-o-beoplay)
14:45:31	52866/52866	---M--	200	added ('OK')	image/jpeg	etag:%2259430ec54234aa46d270a33b77d54da1%22	http://file.hstatic.net/1000409762/file/s2_cacc5b34d8244ae1a13b9cb8cc80ea55.jpg	/home/luong/Downloads/clone_code/theme_book/file.hstatic.net/1000409762/file/s2_cacc5b34d8244ae1a13b9cb8cc80ea55.jpg	(from https://modern-furniture.myharavan.com/products/loa-bluetooth-b-o-beoplay)
14:45:35	38786/38786	---M--	200	added ('OK')	image/jpeg	etag:%2299520ab53abfecb1726fccca7d6c131d%22	http://file.hstatic.net/1000409762/file/s3_d1c2960fe6744be8976d177889274287.jpg	/home/luong/Downloads/clone_code/theme_book/file.hstatic.net/1000409762/file/s3_d1c2960fe6744be8976d177889274287.jpg	(from https://modern-furniture.myharavan.com/products/loa-bluetooth-b-o-beoplay)
14:45:37	124392/124392	---M--	200	added ('OK')	image/jpeg	etag:%22cfccc8b18a7877d54dd17686e920b63f%22	http://file.hstatic.net/1000409762/file/s1_b3636df790a34bb980b95f7330af6276.jpg	/home/luong/Downloads/clone_code/theme_book/file.hstatic.net/1000409762/file/s1_b3636df790a34bb980b95f7330af6276.jpg	(from https://modern-furniture.myharavan.com/products/loa-bluetooth-b-o-beoplay)
14:45:37	0/-1	---M--	301	error ('')			http://schema.org/NewCondition	/home/luong/Downloads/clone_code/theme_book/schema.org/NewCondition.177.delayed	(from https://modern-furniture.myharavan.com/products/sofa-giuong-pvc-xuat-khau-so-226)
14:45:37	0/-1	---M--	301	error ('')			http://schema.org/InStock	/home/luong/Downloads/clone_code/theme_book/schema.org/InStock.178.delayed	(from https://modern-furniture.myharavan.com/products/sofa-giuong-pvc-xuat-khau-so-226)
14:45:37	0/-1	---M--	302	error ('')			https://modern-furniture.myharavan.com/checkout	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/checkout.179.delayed	(from https://modern-furniture.myharavan.com/products/sofa-giuong-pvc-xuat-khau-so-226)
14:45:42	7064/7064	---M--	200	added ('OK')	image/jpeg	etag:%225129fe8e012167c9f8e1a8b8df38f2f4%22	http://product.hstatic.net/1000309459/product/pro17_a40384c66baa4040b9fecd033f111dec_compact.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/pro17_a40384c66baa4040b9fecd033f111dec_compact.jpg	(from https://modern-furniture.myharavan.com/products/sofa-giuong-pvc-xuat-khau-so-226)
14:45:45	88410/88410	---M--	200	added ('OK')	image/jpeg	etag:%229848420793704b5e7d8404fc5a5f2510%22	http://product.hstatic.net/1000309459/product/pro17_a40384c66baa4040b9fecd033f111dec_master.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/pro17_a40384c66baa4040b9fecd033f111dec_master.jpg	(from https://modern-furniture.myharavan.com/products/sofa-giuong-pvc-xuat-khau-so-226)
14:45:52	7734/7734	---M--	200	added ('OK')	image/jpeg	etag:%22b573faa7f734f4e9f7f84881e455261d%22	http://product.hstatic.net/1000309459/product/pro15_cb4a2adcb7d64e69b024cd3b15cff915_compact.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/pro15_cb4a2adcb7d64e69b024cd3b15cff915_compact.jpg	(from https://modern-furniture.myharavan.com/products/sofa-giuong-pvc-xuat-khau-so-226)
14:45:53	98088/98088	---M--	200	added ('OK')	image/jpeg	etag:%22b4e0f8a1fda1fc8ef753f3f3a8ceb31a%22	http://product.hstatic.net/1000309459/product/pro15_cb4a2adcb7d64e69b024cd3b15cff915_master.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/pro15_cb4a2adcb7d64e69b024cd3b15cff915_master.jpg	(from https://modern-furniture.myharavan.com/products/sofa-giuong-pvc-xuat-khau-so-226)
14:45:56	6598/6598	---M--	200	added ('OK')	image/jpeg	etag:%22324783d9a02c0ef5870dd6ed60bd8030%22	http://product.hstatic.net/1000309459/product/pro16_7a556e73110e4ada8582051fc56859f7_compact.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/pro16_7a556e73110e4ada8582051fc56859f7_compact.jpg	(from https://modern-furniture.myharavan.com/products/sofa-giuong-pvc-xuat-khau-so-226)
14:46:01	91311/91311	---M--	200	added ('OK')	image/jpeg	etag:%222185c03e33565353c6090a39a7e19a40%22	http://product.hstatic.net/1000309459/product/pro16_7a556e73110e4ada8582051fc56859f7_master.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/pro16_7a556e73110e4ada8582051fc56859f7_master.jpg	(from https://modern-furniture.myharavan.com/products/sofa-giuong-pvc-xuat-khau-so-226)
14:46:03	55889/55889	---M--	200	added ('OK')	image/jpeg	etag:%22fd8519c5ac9527ea8135859d669ca301%22	https://product.hstatic.net/1000309459/product/sp2-2_11b93fc9ba874d238bbaa87d233f0582_ac29fd9a659b4aa78682dd0372d4021e.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/sp2-2_11b93fc9ba874d238bbaa87d233f0582_ac29fd9a659b4aa78682dd0372d4021e.jpg	(from https://modern-furniture.myharavan.com/products/loa-bluetooth-b-o-beoplay)
14:46:05	6277/6277	---M--	200	added ('OK')	image/jpeg	etag:%22b5d42fc5e2930d92b825f90ccf8194e9%22	http://product.hstatic.net/1000309459/product/pro18_cb70b77f53b84740bf31a7879364bd5c_compact.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/pro18_cb70b77f53b84740bf31a7879364bd5c_compact.jpg	(from https://modern-furniture.myharavan.com/products/sofa-giuong-pvc-xuat-khau-so-226)
14:46:05	81864/81864	---M--	200	added ('OK')	image/jpeg	etag:%225a52c4e8c513dec98bf06562f05524c3%22	http://product.hstatic.net/1000309459/product/pro18_cb70b77f53b84740bf31a7879364bd5c_master.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/pro18_cb70b77f53b84740bf31a7879364bd5c_master.jpg	(from https://modern-furniture.myharavan.com/products/sofa-giuong-pvc-xuat-khau-so-226)
14:46:08	6488/6488	---M--	200	added ('OK')	image/jpeg	etag:%2284cab10b2386e8dc3d11c8bddafb5e1c%22	http://product.hstatic.net/1000309459/product/pro19_77419d7ecfc24064a2f11c73a66421bd_compact.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/pro19_77419d7ecfc24064a2f11c73a66421bd_compact.jpg	(from https://modern-furniture.myharavan.com/products/sofa-giuong-pvc-xuat-khau-so-226)
14:46:11	78590/78590	---M--	200	added ('OK')	image/jpeg	etag:%227ccf379d8b5da9da93e8c7ee02be6a20%22	http://product.hstatic.net/1000309459/product/pro19_77419d7ecfc24064a2f11c73a66421bd_master.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/pro19_77419d7ecfc24064a2f11c73a66421bd_master.jpg	(from https://modern-furniture.myharavan.com/products/sofa-giuong-pvc-xuat-khau-so-226)
14:46:11	116297/116297	---M--	200	added ('OK')	image/jpeg	etag:%22a43f6a62ee50da9b79cc2a363fb7ce46%22	https://product.hstatic.net/1000309459/product/s2-3_5738fbdc5fbd45e5a2c46fcf44204104_3a6d2a9f9f744388b06444bfb92fbfff.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/s2-3_5738fbdc5fbd45e5a2c46fcf44204104_3a6d2a9f9f744388b06444bfb92fbfff.jpg	(from https://modern-furniture.myharavan.com/products/loa-bluetooth-b-o-beoplay)
14:46:11	109546/109546	---M--	200	added ('OK')	image/jpeg	etag:%2216de8310c0c2b165b95fad19cf3d9842%22	https://product.hstatic.net/1000309459/product/pro15_cb4a2adcb7d64e69b024cd3b15cff915.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/pro15_cb4a2adcb7d64e69b024cd3b15cff915.jpg	(from https://modern-furniture.myharavan.com/products/sofa-giuong-pvc-xuat-khau-so-226)
14:46:11	99545/99545	---M--	200	added ('OK')	image/jpeg	etag:%22950fe2770da16de38f93ca8d9ce47624%22	https://product.hstatic.net/1000309459/product/pro16_7a556e73110e4ada8582051fc56859f7.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/pro16_7a556e73110e4ada8582051fc56859f7.jpg	(from https://modern-furniture.myharavan.com/products/sofa-giuong-pvc-xuat-khau-so-226)
14:46:13	92830/92830	---M--	200	added ('OK')	image/jpeg	etag:%22f1be79a4042688208b9d84c9556d78f5%22	https://product.hstatic.net/1000309459/product/pro18_cb70b77f53b84740bf31a7879364bd5c.jpg	/home/luong/Downloads/clone_code/theme_book/product.hstatic.net/1000309459/product/pro18_cb70b77f53b84740bf31a7879364bd5c.jpg	(from https://modern-furniture.myharavan.com/products/sofa-giuong-pvc-xuat-khau-so-226)
14:46:13	522815/522815	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22e2873e0e879a49ba846e69c41d76969e%22	https://modern-furniture.myharavan.com/blogs/fonts/glyphicons-halflings-regular.eot	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/blogs/fonts/glyphicons-halflings-regular.187.delayed	(from https://modern-furniture.myharavan.com/blogs/news/5-sai-lam-can-tranh-khi-mua-ban-ghe-sofa)
14:46:14	522815/522815	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2240b712149e734d7cbbe7956c5e70555b%22	https://modern-furniture.myharavan.com/blogs/fonts/glyphicons-halflings-regular.eot?	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/blogs/fonts/glyphicons-halflings-regular.188d41d.delayed	(from https://modern-furniture.myharavan.com/blogs/news/5-sai-lam-can-tranh-khi-mua-ban-ghe-sofa)
14:46:15	522815/522815	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2246029233200644bbbf9873306b8b70fe%22	https://modern-furniture.myharavan.com/blogs/fonts/glyphicons-halflings-regular.woff2	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/blogs/fonts/glyphicons-halflings-regular.189.delayed	(from https://modern-furniture.myharavan.com/blogs/news/5-sai-lam-can-tranh-khi-mua-ban-ghe-sofa)
14:46:16	522815/522815	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22c431c1d1408e43eab69f4ae14da1d08d%22	https://modern-furniture.myharavan.com/blogs/fonts/glyphicons-halflings-regular.woff	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/blogs/fonts/glyphicons-halflings-regular.18a.delayed	(from https://modern-furniture.myharavan.com/blogs/news/5-sai-lam-can-tranh-khi-mua-ban-ghe-sofa)
14:46:17	522815/522815	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22f574cabe292e422fa37b1c0745406d2a%22	https://modern-furniture.myharavan.com/blogs/fonts/glyphicons-halflings-regular.ttf	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/blogs/fonts/glyphicons-halflings-regular.18b.delayed	(from https://modern-furniture.myharavan.com/blogs/news/5-sai-lam-can-tranh-khi-mua-ban-ghe-sofa)
14:46:18	522815/522815	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22158eb43826bd4c1491c4e705321cb9c2%22	https://modern-furniture.myharavan.com/blogs/fonts/glyphicons-halflings-regular.svg	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/blogs/fonts/glyphicons-halflings-regular.18c.delayed	(from https://modern-furniture.myharavan.com/blogs/news/5-sai-lam-can-tranh-khi-mua-ban-ghe-sofa)
14:46:19	0/0	---M--	404	error ('Not%20Found')	text/html	etag:W/%22c93ee573689243c0af10493e7343083f%22	https://modern-furniture.myharavan.com/blogs/news/owl.video.play.png	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/blogs/news/owl.video.play.png	(from https://modern-furniture.myharavan.com/blogs/news/5-sai-lam-can-tranh-khi-mua-ban-ghe-sofa)
14:46:20	0/-1	---M--	302	error ('')			https://modern-furniture.myharavan.com/checkout	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/checkout.18e.delayed	(from https://modern-furniture.myharavan.com/blogs/news/5-sai-lam-can-tranh-khi-mua-ban-ghe-sofa)
14:46:25	82526/82526	---M--	200	added ('OK')	image/jpeg	etag:%227592d6765ecfed4345d12d8586030aa3%22	http://file.hstatic.net/1000309459/article/blog_4e734461181e4b3194609c4ea27d3af6_1024x1024.jpg	/home/luong/Downloads/clone_code/theme_book/file.hstatic.net/1000309459/article/blog_4e734461181e4b3194609c4ea27d3af6_1024x1024.jpg	(from https://modern-furniture.myharavan.com/blogs/news/5-sai-lam-can-tranh-khi-mua-ban-ghe-sofa)
14:46:25	0/0	---M--	404	error ('Not%20Found')	text/html	etag:W/%22b350f6b26108446b8fa31e821820fc65%22	https://modern-furniture.myharavan.com/blogs/news/Popover%20requires%20tooltip.js	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/blogs/news/Popover%20requires%20tooltip.js	(from https://modern-furniture.myharavan.com/blogs/news/5-sai-lam-can-tranh-khi-mua-ban-ghe-sofa)
14:46:25	0/-1	---M--	302	error ('')			https://modern-furniture.myharavan.com/checkout	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/checkout.191.delayed	(from https://modern-furniture.myharavan.com/blogs/news/bai-viet-mau-3)
14:46:33	92792/92792	---M--	200	added ('OK')	image/jpeg	etag:%22f8934b7a1294194fa05851c7d0f746ef%22	http://file.hstatic.net/1000309459/article/ssfdf_1024x1024.jpg	/home/luong/Downloads/clone_code/theme_book/file.hstatic.net/1000309459/article/ssfdf_1024x1024.jpg	(from https://modern-furniture.myharavan.com/blogs/news/bai-viet-mau-3)
14:46:33	522815/522815	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22c5b27037b9cc4f4383bbbab09972dade%22	https://modern-furniture.myharavan.com/blogs/news/article	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/blogs/news/article	(from https://modern-furniture.myharavan.com/blogs/news/bai-viet-mau-3)
14:46:33	0/-1	---M--	302	error ('')			https://modern-furniture.myharavan.com/checkout	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/checkout.194.delayed	(from https://modern-furniture.myharavan.com/blogs/news/bai-viet-mau-2)
14:46:35	0/-1	---M--	302	error ('')			https://modern-furniture.myharavan.com/checkout	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/checkout.196.delayed	(from https://modern-furniture.myharavan.com/blogs/news/1-bai-viet-mau)
14:46:37	43361/43361	---M--	200	added ('OK')	image/jpeg	etag:%22231e0deacf4ab69ab269d70195285f2f%22	http://file.hstatic.net/1000309459/article/sfsd_1024x1024.jpg	/home/luong/Downloads/clone_code/theme_book/file.hstatic.net/1000309459/article/sfsd_1024x1024.jpg	(from https://modern-furniture.myharavan.com/blogs/news/bai-viet-mau-2)
14:46:37	0/-1	---M--	302	error ('')			https://modern-furniture.myharavan.com/checkout	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/checkout.198.delayed	(from https://modern-furniture.myharavan.com/?view=amp)
14:46:37	0/-1	---M--	302	error ('')			https://modern-furniture.myharavan.com/adminv2/sale_channels/web/pages/1000592449	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/adminv2/sale_channels/web/pages/1000592449.199.delayed	(from https://modern-furniture.myharavan.com/?view=amp)
14:46:37	0/-1	---M--	302	error ('')			https://modern-furniture.myharavan.com/admin/sale_channels/web/Account/Login?ReturnUrl=%2Fadmin%2Fsale_channels%2Fweb%2Fpages%2F1000592449	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/admin/sale_channels/web/Account/Login.19ac10d.delayed	(from https://modern-furniture.myharavan.com/?view=amp)
14:46:37	0/-1	---M--	302	error ('')			https://modern-furniture.myharavan.com/adminv2/sale_channels/web/pages_new	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/adminv2/sale_channels/web/pages_new.19c.delayed	(from https://modern-furniture.myharavan.com/?view=amp)
14:46:43	93581/93581	---M--	200	added ('OK')	image/jpeg	etag:%22473e49ca10cefd01d948912db3a286c9%22	http://file.hstatic.net/1000309459/article/ferm-living-autumn-winter-2016-banner_1024x1024.jpg	/home/luong/Downloads/clone_code/theme_book/file.hstatic.net/1000309459/article/ferm-living-autumn-winter-2016-banner_1024x1024.jpg	(from https://modern-furniture.myharavan.com/blogs/news/1-bai-viet-mau)
14:46:43	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2003%20Sep%202021%2007:46:37%20GMT	https://modern-furniture.myharavan.com/admin/sale_channels/web/Account/Login?ReturnUrl=%2Fadmin%2Fsale_channels%2Fweb%2Fpages_new	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/admin/sale_channels/web/Account/Login06dd	(from https://modern-furniture.myharavan.com/?view=amp)
14:46:43	0/-1	---M--	302	error ('')			https://modern-furniture.myharavan.com/checkout	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/checkout.19f.delayed	(from https://modern-furniture.myharavan.com/collections/san-pham-moi)
14:46:43	0/-1	---M--	302	error ('')			https://modern-furniture.myharavan.com/checkout	/home/luong/Downloads/clone_code/theme_book/modern-furniture.myharavan.com/checkout.1a0.delayed	(from https://modern-furniture.myharavan.com/collections/san-pham-ban-chay)
14:46:43	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Sep%202021%2007:46:43%20GMT	http://hstatic.net/robots.txt		(from https://modern-furniture.myharavan.com/)
14:46:43	11266/11266	URF---	200	added ('OK%20(cached)')	image/jpeg		http://theme.hstatic.net/1000309459/1000717021/14/slideshow_1_large.jpg?v=409	/home/luong/Downloads/clone_code/theme_book/theme.hstatic.net/1000309459/1000717021/14/slideshow_1_largee0a8.jpg	(from https://modern-furniture.myharavan.com/)
14:46:44	214544/214544	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://stats.hstatic.net/analytics.min.js?t=2	/home/luong/Downloads/clone_code/theme_book/stats.hstatic.net/analytics.minb0af.js	(from https://modern-furniture.myharavan.com/)
14:46:44	884/884	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://www.google.com/recaptcha/api.js?render=6LdD18MUAAAAAHqKl3Avv8W-tREL6LangePxQLM-	/home/luong/Downloads/clone_code/theme_book/www.google.com/recaptcha/api4d7a.js	(from https://modern-furniture.myharavan.com/)
14:46:44	131809/131809	URF---	200	added ('OK%20(cached)')	image/jpeg		http://theme.hstatic.net/1000309459/1000717021/14/slideshow_1.jpg?v=409	/home/luong/Downloads/clone_code/theme_book/theme.hstatic.net/1000309459/1000717021/14/slideshow_1e0a8.jpg	(from https://modern-furniture.myharavan.com/)
14:46:45	217/217	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Sep%202021%2007:46:44%20GMT	http://theme.hstatic.net/1000309459/1000717021/14/slideshow_2_large.jpg?v=409	/home/luong/Downloads/clone_code/theme_book/theme.hstatic.net/1000309459/1000717021/14/slideshow_2_largee0a8.jpg	(from https://modern-furniture.myharavan.com/)
14:46:45	217/217	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Sep%202021%2007:46:45%20GMT	http://theme.hstatic.net/1000309459/1000717021/14/slideshow_2.jpg?v=409	/home/luong/Downloads/clone_code/theme_book/theme.hstatic.net/1000309459/1000717021/14/slideshow_2e0a8.jpg	(from https://modern-furniture.myharavan.com/)
14:46:45	217/217	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Sep%202021%2007:46:45%20GMT	http://theme.hstatic.net/1000309459/1000717021/14/slideshow_3_large.jpg?v=409	/home/luong/Downloads/clone_code/theme_book/theme.hstatic.net/1000309459/1000717021/14/slideshow_3_largee0a8.jpg	(from https://modern-furniture.myharavan.com/)
14:46:45	217/217	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2003%20Sep%202021%2007:46:45%20GMT	http://theme.hstatic.net/1000309459/1000717021/14/slideshow_3.jpg?v=409	/home/luong/Downloads/clone_code/theme_book/theme.hstatic.net/1000309459/1000717021/14/slideshow_3e0a8.jpg	(from https://modern-furniture.myharavan.com/)
14:46:45	18112/18112	---M--	200	added ('OK')	application/font-woff2	etag:%22afad155657a2024966b54aa23dd3a157%22	http://theme.hstatic.net/1000309459/1000717021/14/futura.woff2	/home/luong/Downloads/clone_code/theme_book/theme.hstatic.net/1000309459/1000717021/14/futura.woff2	(from http://theme.hstatic.net/1000309459/1000717021/14/styles.css?v=409)
14:46:46	22812/22812	URF---	200	added ('OK%20(cached)')	image/jpeg		http://theme.hstatic.net/1000309459/1000717021/14/home_category_2_banner.jpg?v=409	/home/luong/Downloads/clone_code/theme_book/theme.hstatic.net/1000309459/1000717021/14/home_category_2_bannere0a8.jpg	(from https://modern-furniture.myharavan.com/)
14:46:46	12079/12079	URF---	200	added ('OK%20(cached)')	image/jpeg		http://theme.hstatic.net/1000309459/1000717021/14/home_category_3_banner.jpg?v=409	/home/luong/Downloads/clone_code/theme_book/theme.hstatic.net/1000309459/1000717021/14/home_category_3_bannere0a8.jpg	(from https://modern-furniture.myharavan.com/)
14:46:46	16910/16910	URF---	200	added ('OK%20(cached)')	image/jpeg		http://theme.hstatic.net/1000309459/1000717021/14/home_category_4_banner.jpg?v=409	/home/luong/Downloads/clone_code/theme_book/theme.hstatic.net/1000309459/1000717021/14/home_category_4_bannere0a8.jpg	(from https://modern-furniture.myharavan.com/)
